brand,category,launch_year,sale_year,age_at_sale,condition,condition_score,new_price_inr,resale_price_inr
DJI,Drone,2022,2024,2,Excellent,4,109990,46000
DJI,Drone,2022,2024,2,Good,3,109990,37500
DJI,Drone,2022,2024,2,Fair,2,109990,23500
DJI,Drone,2022,2024,2,For Parts,1,109990,12500
DJI,Drone,2022,2025,3,Excellent,4,109990,43500
DJI,Drone,2022,2025,3,Good,3,109990,30500
DJI,Drone,2022,2025,3,Fair,2,109990,23000
DJI,Drone,2022,2025,3,For Parts,1,109990,10000
DJI,Drone,2023,2023,0,New (Open Box),6,54990,42000
DJI,Drone,2023,2023,0,Like New,5,54990,42000
DJI,Drone,2023,2023,0,Excellent,4,54990,32000
DJI,Drone,2023,2023,0,Good,3,54990,27500
DJI,Drone,2023,2023,0,Fair,2,54990,16500
DJI,Drone,2023,2024,1,New (Open Box),6,54990,40500
DJI,Drone,2023,2024,1,Like New,5,54990,33500
DJI,Drone,2023,2024,1,Excellent,4,54990,27500
DJI,Drone,2023,2024,1,Good,3,54990,23000
DJI,Drone,2023,2024,1,Fair,2,54990,14000
DJI,Drone,2023,2025,2,Excellent,4,54990,25000
DJI,Drone,2023,2025,2,Good,3,54990,18500
DJI,Drone,2023,2025,2,Fair,2,54990,13000
DJI,Drone,2023,2025,2,For Parts,1,54990,6000
DJI,Drone,2020,2021,1,New (Open Box),6,94990,61000
DJI,Drone,2020,2021,1,Like New,5,94990,58500
DJI,Drone,2020,2021,1,Excellent,4,94990,48500
DJI,Drone,2020,2021,1,Good,3,94990,40000
DJI,Drone,2020,2021,1,Fair,2,94990,26500
DJI,Drone,2020,2022,2,Excellent,4,94990,42000
DJI,Drone,2020,2022,2,Good,3,94990,32000
DJI,Drone,2020,2022,2,Fair,2,94990,26000
DJI,Drone,2020,2022,2,For Parts,1,94990,10000
DJI,Drone,2020,2023,3,Excellent,4,94990,37500
DJI,Drone,2020,2023,3,Good,3,94990,30500
DJI,Drone,2020,2023,3,Fair,2,94990,18500
DJI,Drone,2020,2023,3,For Parts,1,94990,10500
DJI,Drone,2020,2024,4,Excellent,4,94990,31500
DJI,Drone,2020,2024,4,Good,3,94990,25500
DJI,Drone,2020,2024,4,Fair,2,94990,16500
DJI,Drone,2020,2024,4,For Parts,1,94990,8000
DJI,Drone,2020,2025,5,Excellent,4,94990,25000
DJI,Drone,2020,2025,5,Good,3,94990,21000
DJI,Drone,2020,2025,5,Fair,2,94990,15500
DJI,Drone,2020,2025,5,For Parts,1,94990,6500
DJI,Drone,2022,2022,0,New (Open Box),6,49990,37500
DJI,Drone,2022,2022,0,Like New,5,49990,37000
DJI,Drone,2022,2022,0,Excellent,4,49990,31500
DJI,Drone,2022,2022,0,Good,3,49990,25000
DJI,Drone,2022,2022,0,Fair,2,49990,17500
DJI,Drone,2022,2023,1,New (Open Box),6,49990,33000
DJI,Drone,2022,2023,1,Like New,5,49990,28000
DJI,Drone,2022,2023,1,Excellent,4,49990,24000
DJI,Drone,2022,2023,1,Good,3,49990,18500
DJI,Drone,2022,2023,1,Fair,2,49990,14500
DJI,Drone,2022,2024,2,Excellent,4,49990,21500
DJI,Drone,2022,2024,2,Good,3,49990,17000
DJI,Drone,2022,2024,2,Fair,2,49990,10000
DJI,Drone,2022,2024,2,For Parts,1,49990,5000
DJI,Drone,2022,2025,3,Excellent,4,49990,19500
DJI,Drone,2022,2025,3,Good,3,49990,14500
DJI,Drone,2022,2025,3,Fair,2,49990,10500
DJI,Drone,2022,2025,3,For Parts,1,49990,4500
DJI,Drone,2019,2021,2,Excellent,4,129990,60500
DJI,Drone,2019,2021,2,Good,3,129990,44500
DJI,Drone,2019,2021,2,Fair,2,129990,31500
DJI,Drone,2019,2021,2,For Parts,1,129990,17000
DJI,Drone,2019,2022,3,Excellent,4,129990,52000
DJI,Drone,2019,2022,3,Good,3,129990,38000
DJI,Drone,2019,2022,3,Fair,2,129990,25500
DJI,Drone,2019,2022,3,For Parts,1,129990,12500
DJI,Drone,2019,2023,4,Excellent,4,129990,42000
DJI,Drone,2019,2023,4,Good,3,129990,32500
DJI,Drone,2019,2023,4,Fair,2,129990,22000
DJI,Drone,2019,2023,4,For Parts,1,129990,11500
DJI,Drone,2019,2024,5,Excellent,4,129990,34000
DJI,Drone,2019,2024,5,Good,3,129990,31500
DJI,Drone,2019,2024,5,Fair,2,129990,19500
DJI,Drone,2019,2024,5,For Parts,1,129990,10000
DJI,Drone,2019,2025,6,Excellent,4,129990,30000
DJI,Drone,2019,2025,6,Good,3,129990,25000
DJI,Drone,2019,2025,6,Fair,2,129990,15500
DJI,Drone,2019,2025,6,For Parts,1,129990,7500
DJI,Drone,2021,2021,0,New (Open Box),6,139990,114000
DJI,Drone,2021,2021,0,Like New,5,139990,104500
DJI,Drone,2021,2021,0,Excellent,4,139990,84000
DJI,Drone,2021,2021,0,Good,3,139990,62500
DJI,Drone,2021,2021,0,Fair,2,139990,43000
DJI,Drone,2021,2022,1,New (Open Box),6,139990,85000
DJI,Drone,2021,2022,1,Like New,5,139990,74000
DJI,Drone,2021,2022,1,Excellent,4,139990,71000
DJI,Drone,2021,2022,1,Good,3,139990,61000
DJI,Drone,2021,2022,1,Fair,2,139990,39500
DJI,Drone,2021,2023,2,Excellent,4,139990,52000
DJI,Drone,2021,2023,2,Good,3,139990,48000
DJI,Drone,2021,2023,2,Fair,2,139990,33000
DJI,Drone,2021,2023,2,For Parts,1,139990,18000
DJI,Drone,2021,2024,3,Excellent,4,139990,47000
DJI,Drone,2021,2024,3,Good,3,139990,40500
DJI,Drone,2021,2024,3,Fair,2,139990,31500
DJI,Drone,2021,2024,3,For Parts,1,139990,14000
DJI,Drone,2021,2025,4,Excellent,4,139990,45500
DJI,Drone,2021,2025,4,Good,3,139990,35500
DJI,Drone,2021,2025,4,Fair,2,139990,25000
DJI,Drone,2021,2025,4,For Parts,1,139990,12000
DJI,Drone,2023,2023,0,New (Open Box),6,74990,56500
DJI,Drone,2023,2023,0,Like New,5,74990,55500
DJI,Drone,2023,2023,0,Excellent,4,74990,41000
DJI,Drone,2023,2023,0,Good,3,74990,37000
DJI,Drone,2023,2023,0,Fair,2,74990,25500
DJI,Drone,2023,2024,1,New (Open Box),6,74990,48000
DJI,Drone,2023,2024,1,Like New,5,74990,44500
DJI,Drone,2023,2024,1,Excellent,4,74990,36500
DJI,Drone,2023,2024,1,Good,3,74990,28500
DJI,Drone,2023,2024,1,Fair,2,74990,20500
DJI,Drone,2023,2025,2,Excellent,4,74990,30000
DJI,Drone,2023,2025,2,Good,3,74990,26500
DJI,Drone,2023,2025,2,Fair,2,74990,16500
DJI,Drone,2023,2025,2,For Parts,1,74990,9000
DJI,Drone,2018,2021,3,Excellent,4,84990,29000
DJI,Drone,2018,2021,3,Good,3,84990,24500
DJI,Drone,2018,2021,3,Fair,2,84990,17000
DJI,Drone,2018,2021,3,For Parts,1,84990,9000
DJI,Drone,2018,2022,4,Excellent,4,84990,27000
DJI,Drone,2018,2022,4,Good,3,84990,21000
DJI,Drone,2018,2022,4,Fair,2,84990,15500
DJI,Drone,2018,2022,4,For Parts,1,84990,6000
DJI,Drone,2018,2023,5,Excellent,4,84990,22500
DJI,Drone,2018,2023,5,Good,3,84990,20500
DJI,Drone,2018,2023,5,Fair,2,84990,12500
DJI,Drone,2018,2023,5,For Parts,1,84990,6000
DJI,Drone,2018,2024,6,Excellent,4,84990,19500
DJI,Drone,2018,2024,6,Good,3,84990,16500
DJI,Drone,2018,2024,6,Fair,2,84990,9500
DJI,Drone,2018,2024,6,For Parts,1,84990,4500
DJI,Drone,2018,2025,7,Excellent,4,84990,16500
DJI,Drone,2018,2025,7,Good,3,84990,12500
DJI,Drone,2018,2025,7,Fair,2,84990,10000
DJI,Drone,2018,2025,7,For Parts,1,84990,4000
DJI,Drone,2017,2021,4,Excellent,4,99990,27500
DJI,Drone,2017,2021,4,Good,3,99990,23500
DJI,Drone,2017,2021,4,Fair,2,99990,14500
DJI,Drone,2017,2021,4,For Parts,1,99990,8000
DJI,Drone,2017,2022,5,Excellent,4,99990,26000
DJI,Drone,2017,2022,5,Good,3,99990,21000
DJI,Drone,2017,2022,5,Fair,2,99990,16000
DJI,Drone,2017,2022,5,For Parts,1,99990,7500
DJI,Drone,2017,2023,6,Excellent,4,99990,22000
DJI,Drone,2017,2023,6,Good,3,99990,16000
DJI,Drone,2017,2023,6,Fair,2,99990,13000
DJI,Drone,2017,2023,6,For Parts,1,99990,6000
DJI,Drone,2017,2024,7,Excellent,4,99990,19500
DJI,Drone,2017,2024,7,Good,3,99990,16500
DJI,Drone,2017,2024,7,Fair,2,99990,10000
DJI,Drone,2017,2024,7,For Parts,1,99990,5500
DJI,Drone,2017,2025,8,Excellent,4,99990,16000
DJI,Drone,2017,2025,8,Good,3,99990,14500
DJI,Drone,2017,2025,8,Fair,2,99990,8500
DJI,Drone,2017,2025,8,For Parts,1,99990,4000
DJI,Drone,2020,2021,1,New (Open Box),6,44990,32500
DJI,Drone,2020,2021,1,Like New,5,44990,26000
DJI,Drone,2020,2021,1,Excellent,4,44990,24000
DJI,Drone,2020,2021,1,Good,3,44990,18500
DJI,Drone,2020,2021,1,Fair,2,44990,12500
DJI,Drone,2020,2022,2,Excellent,4,44990,21000
DJI,Drone,2020,2022,2,Good,3,44990,15500
DJI,Drone,2020,2022,2,Fair,2,44990,9500
DJI,Drone,2020,2022,2,For Parts,1,44990,5000
DJI,Drone,2020,2023,3,Excellent,4,44990,17000
DJI,Drone,2020,2023,3,Good,3,44990,13500
DJI,Drone,2020,2023,3,Fair,2,44990,8500
DJI,Drone,2020,2023,3,For Parts,1,44990,4000
DJI,Drone,2020,2024,4,Excellent,4,44990,13500
DJI,Drone,2020,2024,4,Good,3,44990,11000
DJI,Drone,2020,2024,4,Fair,2,44990,7000
DJI,Drone,2020,2024,4,For Parts,1,44990,3500
DJI,Drone,2020,2025,5,Excellent,4,44990,11500
DJI,Drone,2020,2025,5,Good,3,44990,10000
DJI,Drone,2020,2025,5,Fair,2,44990,7000
DJI,Drone,2020,2025,5,For Parts,1,44990,3000
GoPro,Drone,2022,2022,0,New (Open Box),6,79990,62000
GoPro,Drone,2022,2022,0,Like New,5,79990,57000
GoPro,Drone,2022,2022,0,Excellent,4,79990,45500
GoPro,Drone,2022,2022,0,Good,3,79990,36000
GoPro,Drone,2022,2022,0,Fair,2,79990,25000
GoPro,Drone,2022,2023,1,New (Open Box),6,79990,51000
GoPro,Drone,2022,2023,1,Like New,5,79990,44000
GoPro,Drone,2022,2023,1,Excellent,4,79990,40500
GoPro,Drone,2022,2023,1,Good,3,79990,34000
GoPro,Drone,2022,2023,1,Fair,2,79990,20500
GoPro,Drone,2022,2024,2,Excellent,4,79990,34500
GoPro,Drone,2022,2024,2,Good,3,79990,27500
GoPro,Drone,2022,2024,2,Fair,2,79990,19500
GoPro,Drone,2022,2024,2,For Parts,1,79990,9000
GoPro,Drone,2022,2025,3,Excellent,4,79990,27000
GoPro,Drone,2022,2025,3,Good,3,79990,22000
GoPro,Drone,2022,2025,3,Fair,2,79990,16500
GoPro,Drone,2022,2025,3,For Parts,1,79990,8500
Profoto,Lighting,2021,2021,0,New (Open Box),6,99990,68500
Profoto,Lighting,2021,2021,0,Like New,5,99990,72000
Profoto,Lighting,2021,2021,0,Excellent,4,99990,64000
Profoto,Lighting,2021,2021,0,Good,3,99990,48000
Profoto,Lighting,2021,2021,0,Fair,2,99990,34500
Profoto,Lighting,2021,2022,1,New (Open Box),6,99990,64000
Profoto,Lighting,2021,2022,1,Like New,5,99990,59000
Profoto,Lighting,2021,2022,1,Excellent,4,99990,45500
Profoto,Lighting,2021,2022,1,Good,3,99990,35000
Profoto,Lighting,2021,2022,1,Fair,2,99990,29500
Profoto,Lighting,2021,2023,2,Excellent,4,99990,40500
Profoto,Lighting,2021,2023,2,Good,3,99990,33500
Profoto,Lighting,2021,2023,2,Fair,2,99990,22000
Profoto,Lighting,2021,2023,2,For Parts,1,99990,10500
Profoto,Lighting,2021,2024,3,Excellent,4,99990,36500
Profoto,Lighting,2021,2024,3,Good,3,99990,28500
Profoto,Lighting,2021,2024,3,Fair,2,99990,21000
Profoto,Lighting,2021,2024,3,For Parts,1,99990,10000
Profoto,Lighting,2021,2025,4,Excellent,4,99990,32000
Profoto,Lighting,2021,2025,4,Good,3,99990,25500
Profoto,Lighting,2021,2025,4,Fair,2,99990,19000
Profoto,Lighting,2021,2025,4,For Parts,1,99990,7500
Profoto,Lighting,2019,2021,2,Excellent,4,149990,64000
Profoto,Lighting,2019,2021,2,Good,3,149990,55500
Profoto,Lighting,2019,2021,2,Fair,2,149990,38500
Profoto,Lighting,2019,2021,2,For Parts,1,149990,15500
Profoto,Lighting,2019,2022,3,Excellent,4,149990,54000
Profoto,Lighting,2019,2022,3,Good,3,149990,48000
Profoto,Lighting,2019,2022,3,Fair,2,149990,31500
Profoto,Lighting,2019,2022,3,For Parts,1,149990,14500
Profoto,Lighting,2019,2023,4,Excellent,4,149990,46500
Profoto,Lighting,2019,2023,4,Good,3,149990,37000
Profoto,Lighting,2019,2023,4,Fair,2,149990,26500
Profoto,Lighting,2019,2023,4,For Parts,1,149990,12000
Profoto,Lighting,2019,2024,5,Excellent,4,149990,39500
Profoto,Lighting,2019,2024,5,Good,3,149990,32500
Profoto,Lighting,2019,2024,5,Fair,2,149990,21500
Profoto,Lighting,2019,2024,5,For Parts,1,149990,11000
Profoto,Lighting,2019,2025,6,Excellent,4,149990,39500
Profoto,Lighting,2019,2025,6,Good,3,149990,24500
Profoto,Lighting,2019,2025,6,Fair,2,149990,19000
Profoto,Lighting,2019,2025,6,For Parts,1,149990,8500
Profoto,Lighting,2022,2022,0,New (Open Box),6,74990,61500
Profoto,Lighting,2022,2022,0,Like New,5,74990,53000
Profoto,Lighting,2022,2022,0,Excellent,4,74990,47000
Profoto,Lighting,2022,2022,0,Good,3,74990,39000
Profoto,Lighting,2022,2022,0,Fair,2,74990,25500
Profoto,Lighting,2022,2023,1,New (Open Box),6,74990,53500
Profoto,Lighting,2022,2023,1,Like New,5,74990,38000
Profoto,Lighting,2022,2023,1,Excellent,4,74990,41500
Profoto,Lighting,2022,2023,1,Good,3,74990,31000
Profoto,Lighting,2022,2023,1,Fair,2,74990,22500
Profoto,Lighting,2022,2024,2,Excellent,4,74990,30000
Profoto,Lighting,2022,2024,2,Good,3,74990,24500
Profoto,Lighting,2022,2024,2,Fair,2,74990,18000
Profoto,Lighting,2022,2024,2,For Parts,1,74990,8500
Profoto,Lighting,2022,2025,3,Excellent,4,74990,28000
Profoto,Lighting,2022,2025,3,Good,3,74990,23500
Profoto,Lighting,2022,2025,3,Fair,2,74990,14000
Profoto,Lighting,2022,2025,3,For Parts,1,74990,7500
Profoto,Lighting,2020,2021,1,New (Open Box),6,54990,36500
Profoto,Lighting,2020,2021,1,Like New,5,54990,32000
Profoto,Lighting,2020,2021,1,Excellent,4,54990,25000
Profoto,Lighting,2020,2021,1,Good,3,54990,23000
Profoto,Lighting,2020,2021,1,Fair,2,54990,13000
Profoto,Lighting,2020,2022,2,Excellent,4,54990,24500
Profoto,Lighting,2020,2022,2,Good,3,54990,17500
Profoto,Lighting,2020,2022,2,Fair,2,54990,13000
Profoto,Lighting,2020,2022,2,For Parts,1,54990,6000
Profoto,Lighting,2020,2023,3,Excellent,4,54990,21500
Profoto,Lighting,2020,2023,3,Good,3,54990,16000
Profoto,Lighting,2020,2023,3,Fair,2,54990,11000
Profoto,Lighting,2020,2023,3,For Parts,1,54990,5000
Profoto,Lighting,2020,2024,4,Excellent,4,54990,18500
Profoto,Lighting,2020,2024,4,Good,3,54990,14500
Profoto,Lighting,2020,2024,4,Fair,2,54990,9500
Profoto,Lighting,2020,2024,4,For Parts,1,54990,4500
Profoto,Lighting,2020,2025,5,Excellent,4,54990,13000
Profoto,Lighting,2020,2025,5,Good,3,54990,12000
Profoto,Lighting,2020,2025,5,Fair,2,54990,7500
Profoto,Lighting,2020,2025,5,For Parts,1,54990,4000
Profoto,Lighting,2018,2021,3,Excellent,4,199990,74000
Profoto,Lighting,2018,2021,3,Good,3,199990,68000
Profoto,Lighting,2018,2021,3,Fair,2,199990,38500
Profoto,Lighting,2018,2021,3,For Parts,1,199990,19500
Profoto,Lighting,2018,2022,4,Excellent,4,199990,69500
Profoto,Lighting,2018,2022,4,Good,3,199990,54000
Profoto,Lighting,2018,2022,4,Fair,2,199990,33500
Profoto,Lighting,2018,2022,4,For Parts,1,199990,17000
Profoto,Lighting,2018,2023,5,Excellent,4,199990,53000
Profoto,Lighting,2018,2023,5,Good,3,199990,43500
Profoto,Lighting,2018,2023,5,Fair,2,199990,28500
Profoto,Lighting,2018,2023,5,For Parts,1,199990,14000
Profoto,Lighting,2018,2024,6,Excellent,4,199990,40500
Profoto,Lighting,2018,2024,6,Good,3,199990,36500
Profoto,Lighting,2018,2024,6,Fair,2,199990,26000
Profoto,Lighting,2018,2024,6,For Parts,1,199990,11500
Profoto,Lighting,2018,2025,7,Excellent,4,199990,34500
Profoto,Lighting,2018,2025,7,Good,3,199990,32500
Profoto,Lighting,2018,2025,7,Fair,2,199990,21500
Profoto,Lighting,2018,2025,7,For Parts,1,199990,9500
Godox,Lighting,2022,2022,0,New (Open Box),6,24990,19500
Godox,Lighting,2022,2022,0,Like New,5,24990,16000
Godox,Lighting,2022,2022,0,Excellent,4,24990,14000
Godox,Lighting,2022,2022,0,Good,3,24990,11500
Godox,Lighting,2022,2022,0,Fair,2,24990,9000
Godox,Lighting,2022,2023,1,New (Open Box),6,24990,16000
Godox,Lighting,2022,2023,1,Like New,5,24990,15500
Godox,Lighting,2022,2023,1,Excellent,4,24990,12000
Godox,Lighting,2022,2023,1,Good,3,24990,10500
Godox,Lighting,2022,2023,1,Fair,2,24990,7000
Godox,Lighting,2022,2024,2,Excellent,4,24990,11500
Godox,Lighting,2022,2024,2,Good,3,24990,8500
Godox,Lighting,2022,2024,2,Fair,2,24990,5500
Godox,Lighting,2022,2024,2,For Parts,1,24990,2500
Godox,Lighting,2022,2025,3,Excellent,4,24990,9000
Godox,Lighting,2022,2025,3,Good,3,24990,7000
Godox,Lighting,2022,2025,3,Fair,2,24990,5500
Godox,Lighting,2022,2025,3,For Parts,1,24990,2500
Godox,Lighting,2021,2021,0,New (Open Box),6,14990,13500
Godox,Lighting,2021,2021,0,Like New,5,14990,9500
Godox,Lighting,2021,2021,0,Excellent,4,14990,9000
Godox,Lighting,2021,2021,0,Good,3,14990,7000
Godox,Lighting,2021,2021,0,Fair,2,14990,5000
Godox,Lighting,2021,2022,1,New (Open Box),6,14990,10000
Godox,Lighting,2021,2022,1,Like New,5,14990,7500
Godox,Lighting,2021,2022,1,Excellent,4,14990,7500
Godox,Lighting,2021,2022,1,Good,3,14990,7000
Godox,Lighting,2021,2022,1,Fair,2,14990,4000
Godox,Lighting,2021,2023,2,Excellent,4,14990,6500
Godox,Lighting,2021,2023,2,Good,3,14990,5500
Godox,Lighting,2021,2023,2,Fair,2,14990,3500
Godox,Lighting,2021,2023,2,For Parts,1,14990,1500
Godox,Lighting,2021,2024,3,Excellent,4,14990,5000
Godox,Lighting,2021,2024,3,Good,3,14990,4500
Godox,Lighting,2021,2024,3,Fair,2,14990,3000
Godox,Lighting,2021,2024,3,For Parts,1,14990,1500
Godox,Lighting,2021,2025,4,Excellent,4,14990,4500
Godox,Lighting,2021,2025,4,Good,3,14990,3500
Godox,Lighting,2021,2025,4,Fair,2,14990,2500
Godox,Lighting,2021,2025,4,For Parts,1,14990,1500
Godox,Lighting,2020,2021,1,New (Open Box),6,8990,5500
Godox,Lighting,2020,2021,1,Like New,5,8990,5500
Godox,Lighting,2020,2021,1,Excellent,4,8990,4000
Godox,Lighting,2020,2021,1,Good,3,8990,3500
Godox,Lighting,2020,2021,1,Fair,2,8990,3000
Godox,Lighting,2020,2022,2,Excellent,4,8990,4000
Godox,Lighting,2020,2022,2,Good,3,8990,3000
Godox,Lighting,2020,2022,2,Fair,2,8990,2000
Godox,Lighting,2020,2022,2,For Parts,1,8990,1000
Godox,Lighting,2020,2023,3,Excellent,4,8990,3500
Godox,Lighting,2020,2023,3,Good,3,8990,2500
Godox,Lighting,2020,2023,3,Fair,2,8990,2000
Godox,Lighting,2020,2023,3,For Parts,1,8990,1000
Godox,Lighting,2020,2024,4,Excellent,4,8990,3000
Godox,Lighting,2020,2024,4,Good,3,8990,2000
Godox,Lighting,2020,2024,4,Fair,2,8990,1500
Godox,Lighting,2020,2024,4,For Parts,1,8990,1000
Godox,Lighting,2020,2025,5,Excellent,4,8990,2000
Godox,Lighting,2020,2025,5,Good,3,8990,2000
Godox,Lighting,2020,2025,5,Fair,2,8990,1500
Godox,Lighting,2020,2025,5,For Parts,1,8990,500
Godox,Lighting,2022,2022,0,New (Open Box),6,34990,27000
Godox,Lighting,2022,2022,0,Like New,5,34990,27000
Godox,Lighting,2022,2022,0,Excellent,4,34990,21500
Godox,Lighting,2022,2022,0,Good,3,34990,15500
Godox,Lighting,2022,2022,0,Fair,2,34990,12000
Godox,Lighting,2022,2023,1,New (Open Box),6,34990,22000
Godox,Lighting,2022,2023,1,Like New,5,34990,20000
Godox,Lighting,2022,2023,1,Excellent,4,34990,18000
Godox,Lighting,2022,2023,1,Good,3,34990,14000
Godox,Lighting,2022,2023,1,Fair,2,34990,10500
Godox,Lighting,2022,2024,2,Excellent,4,34990,14500
Godox,Lighting,2022,2024,2,Good,3,34990,11500
Godox,Lighting,2022,2024,2,Fair,2,34990,8000
Godox,Lighting,2022,2024,2,For Parts,1,34990,4000
Godox,Lighting,2022,2025,3,Excellent,4,34990,13500
Godox,Lighting,2022,2025,3,Good,3,34990,11000
Godox,Lighting,2022,2025,3,Fair,2,34990,8000
Godox,Lighting,2022,2025,3,For Parts,1,34990,4000
Godox,Lighting,2019,2021,2,Excellent,4,44990,18000
Godox,Lighting,2019,2021,2,Good,3,44990,15500
Godox,Lighting,2019,2021,2,Fair,2,44990,10000
Godox,Lighting,2019,2021,2,For Parts,1,44990,5000
Godox,Lighting,2019,2022,3,Excellent,4,44990,16000
Godox,Lighting,2019,2022,3,Good,3,44990,12500
Godox,Lighting,2019,2022,3,Fair,2,44990,8500
Godox,Lighting,2019,2022,3,For Parts,1,44990,4500
Godox,Lighting,2019,2023,4,Excellent,4,44990,13000
Godox,Lighting,2019,2023,4,Good,3,44990,12000
Godox,Lighting,2019,2023,4,Fair,2,44990,7500
Godox,Lighting,2019,2023,4,For Parts,1,44990,4500
Godox,Lighting,2019,2024,5,Excellent,4,44990,11500
Godox,Lighting,2019,2024,5,Good,3,44990,9500
Godox,Lighting,2019,2024,5,Fair,2,44990,6000
Godox,Lighting,2019,2024,5,For Parts,1,44990,3500
Godox,Lighting,2019,2025,6,Excellent,4,44990,11000
Godox,Lighting,2019,2025,6,Good,3,44990,8500
Godox,Lighting,2019,2025,6,Fair,2,44990,5000
Godox,Lighting,2019,2025,6,For Parts,1,44990,2500
Godox,Lighting,2021,2021,0,New (Open Box),6,19990,15000
Godox,Lighting,2021,2021,0,Like New,5,19990,15500
Godox,Lighting,2021,2021,0,Excellent,4,19990,12500
Godox,Lighting,2021,2021,0,Good,3,19990,9500
Godox,Lighting,2021,2021,0,Fair,2,19990,5500
Godox,Lighting,2021,2022,1,New (Open Box),6,19990,12500
Godox,Lighting,2021,2022,1,Like New,5,19990,12500
Godox,Lighting,2021,2022,1,Excellent,4,19990,11000
Godox,Lighting,2021,2022,1,Good,3,19990,8500
Godox,Lighting,2021,2022,1,Fair,2,19990,5000
Godox,Lighting,2021,2023,2,Excellent,4,19990,8500
Godox,Lighting,2021,2023,2,Good,3,19990,7500
Godox,Lighting,2021,2023,2,Fair,2,19990,4500
Godox,Lighting,2021,2023,2,For Parts,1,19990,2500
Godox,Lighting,2021,2024,3,Excellent,4,19990,7500
Godox,Lighting,2021,2024,3,Good,3,19990,6000
Godox,Lighting,2021,2024,3,Fair,2,19990,3500
Godox,Lighting,2021,2024,3,For Parts,1,19990,2000
Godox,Lighting,2021,2025,4,Excellent,4,19990,6000
Godox,Lighting,2021,2025,4,Good,3,19990,5000
Godox,Lighting,2021,2025,4,Fair,2,19990,3500
Godox,Lighting,2021,2025,4,For Parts,1,19990,1500
Godox,Lighting,2020,2021,1,New (Open Box),6,12990,8500
Godox,Lighting,2020,2021,1,Like New,5,12990,8000
Godox,Lighting,2020,2021,1,Excellent,4,12990,6500
Godox,Lighting,2020,2021,1,Good,3,12990,5000
Godox,Lighting,2020,2021,1,Fair,2,12990,3500
Godox,Lighting,2020,2022,2,Excellent,4,12990,5000
Godox,Lighting,2020,2022,2,Good,3,12990,4500
Godox,Lighting,2020,2022,2,Fair,2,12990,3000
Godox,Lighting,2020,2022,2,For Parts,1,12990,1500
Godox,Lighting,2020,2023,3,Excellent,4,12990,5000
Godox,Lighting,2020,2023,3,Good,3,12990,3500
Godox,Lighting,2020,2023,3,Fair,2,12990,2500
Godox,Lighting,2020,2023,3,For Parts,1,12990,1500
Godox,Lighting,2020,2024,4,Excellent,4,12990,4000
Godox,Lighting,2020,2024,4,Good,3,12990,3500
Godox,Lighting,2020,2024,4,Fair,2,12990,2000
Godox,Lighting,2020,2024,4,For Parts,1,12990,1000
Godox,Lighting,2020,2025,5,Excellent,4,12990,3500
Godox,Lighting,2020,2025,5,Good,3,12990,3000
Godox,Lighting,2020,2025,5,Fair,2,12990,2000
Godox,Lighting,2020,2025,5,For Parts,1,12990,1000
Godox,Lighting,2023,2023,0,New (Open Box),6,29990,25000
Godox,Lighting,2023,2023,0,Like New,5,29990,22500
Godox,Lighting,2023,2023,0,Excellent,4,29990,18500
Godox,Lighting,2023,2023,0,Good,3,29990,13500
Godox,Lighting,2023,2023,0,Fair,2,29990,10500
Godox,Lighting,2023,2024,1,New (Open Box),6,29990,21000
Godox,Lighting,2023,2024,1,Like New,5,29990,19500
Godox,Lighting,2023,2024,1,Excellent,4,29990,14500
Godox,Lighting,2023,2024,1,Good,3,29990,12000
Godox,Lighting,2023,2024,1,Fair,2,29990,9000
Godox,Lighting,2023,2025,2,Excellent,4,29990,13000
Godox,Lighting,2023,2025,2,Good,3,29990,9500
Godox,Lighting,2023,2025,2,Fair,2,29990,7500
Godox,Lighting,2023,2025,2,For Parts,1,29990,3500
Godox,Lighting,2018,2021,3,Excellent,4,6990,2500
Godox,Lighting,2018,2021,3,Good,3,6990,2000
Godox,Lighting,2018,2021,3,Fair,2,6990,1500
Godox,Lighting,2018,2021,3,For Parts,1,6990,500
Godox,Lighting,2018,2022,4,Excellent,4,6990,2000
Godox,Lighting,2018,2022,4,Good,3,6990,1500
Godox,Lighting,2018,2022,4,Fair,2,6990,1000
Godox,Lighting,2018,2022,4,For Parts,1,6990,500
Godox,Lighting,2018,2023,5,Excellent,4,6990,1500
Godox,Lighting,2018,2023,5,Good,3,6990,1500
Godox,Lighting,2018,2023,5,Fair,2,6990,1000
Godox,Lighting,2018,2023,5,For Parts,1,6990,500
Godox,Lighting,2018,2024,6,Excellent,4,6990,1500
Godox,Lighting,2018,2024,6,Good,3,6990,1000
Godox,Lighting,2018,2024,6,Fair,2,6990,1000
Godox,Lighting,2018,2024,6,For Parts,1,6990,500
Godox,Lighting,2018,2025,7,Excellent,4,6990,1500
Godox,Lighting,2018,2025,7,Good,3,6990,1000
Godox,Lighting,2018,2025,7,Fair,2,6990,1000
Godox,Lighting,2018,2025,7,For Parts,1,6990,500
Rode,Audio,2022,2022,0,New (Open Box),6,34990,26500
Rode,Audio,2022,2022,0,Like New,5,34990,24500
Rode,Audio,2022,2022,0,Excellent,4,34990,22000
Rode,Audio,2022,2022,0,Good,3,34990,17500
Rode,Audio,2022,2022,0,Fair,2,34990,10500
